ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	acmevolar.performance.TrabajadorListaVuelos	trabajadorlistavuelos	1589278487920	 	3.3.1
REQUEST	4489		Home	1589278579194	1589278579198	OK	 
USER	TrabajadorListaVuelos	2194	END	1589278533273	1589278579203
USER	TrabajadorListaVuelos	2193	END	1589278533255	1589278579203
USER	TrabajadorListaVuelos	2196	END	1589278533319	1589278579204
REQUEST	4039		Login	1589278579203	1589278579204	OK	 
REQUEST	3289		AirlineLogged	1589278579203	1589278579204	OK	 
REQUEST	3289		AirlineLogged Redirect 1	1589278579204	1589278579206	OK	 
REQUEST	2788		ListMyFlights	1589278579203	1589278579207	OK	 
USER	TrabajadorListaVuelos	2197	END	1589278533340	1589278579214
USER	TrabajadorListaVuelos	2195	END	1589278533319	1589278579214
USER	TrabajadorListaVuelos	4490	START	1589278579214	1589278579214
REQUEST	4040		Login	1589278579214	1589278579215	OK	 
REQUEST	3290		AirlineLogged	1589278579214	1589278579216	OK	 
REQUEST	4490		Home	1589278579215	1589278579217	OK	 
REQUEST	3290		AirlineLogged Redirect 1	1589278579216	1589278579217	OK	 
USER	TrabajadorListaVuelos	2198	END	1589278533353	1589278579225
REQUEST	2789		ListMyFlights	1589278579225	1589278579228	OK	 
USER	TrabajadorListaVuelos	2199	END	1589278533386	1589278579236
USER	TrabajadorListaVuelos	4491	START	1589278579236	1589278579236
REQUEST	4491		Home	1589278579236	1589278579239	OK	 
USER	TrabajadorListaVuelos	2201	END	1589278533414	1589278579247
USER	TrabajadorListaVuelos	2200	END	1589278533402	1589278579247
REQUEST	4041		Login	1589278579247	1589278579249	OK	 
REQUEST	3291		AirlineLogged	1589278579247	1589278579250	OK	 
REQUEST	2790		ListMyFlights	1589278579247	1589278579253	OK	 
REQUEST	3291		AirlineLogged Redirect 1	1589278579251	1589278579254	OK	 
USER	TrabajadorListaVuelos	4492	START	1589278579258	1589278579258
REQUEST	4492		Home	1589278579258	1589278579261	OK	 
REQUEST	4042		Login	1589278579262	1589278579263	OK	 
REQUEST	3292		AirlineLogged	1589278579262	1589278579264	OK	 
REQUEST	2791		ListMyFlights	1589278579262	1589278579265	OK	 
REQUEST	3292		AirlineLogged Redirect 1	1589278579264	1589278579265	OK	 
USER	TrabajadorListaVuelos	2202	END	1589278533429	1589278579273
USER	TrabajadorListaVuelos	4493	START	1589278579273	1589278579273
REQUEST	4493		Home	1589278579273	1589278579275	OK	 
REQUEST	4043		Login	1589278579284	1589278579285	OK	 
REQUEST	3293		AirlineLogged	1589278579284	1589278579288	OK	 
REQUEST	2792		ListMyFlights	1589278579284	1589278579288	OK	 
REQUEST	3293		AirlineLogged Redirect 1	1589278579288	1589278579290	OK	 
USER	TrabajadorListaVuelos	4494	START	1589278579295	1589278579295
REQUEST	4494		Home	1589278579295	1589278579299	OK	 
REQUEST	4044		Login	1589278579306	1589278579307	OK	 
REQUEST	3294		AirlineLogged	1589278579306	1589278579310	OK	 
REQUEST	2793		ListMyFlights	1589278579306	1589278579313	OK	 
REQUEST	3294		AirlineLogged Redirect 1	1589278579311	1589278579314	OK	 
USER	TrabajadorListaVuelos	2204	END	1589278533475	1589278579317
USER	TrabajadorListaVuelos	2203	END	1589278533464	1589278579317
USER	TrabajadorListaVuelos	4495	START	1589278579317	1589278579317
REQUEST	4495		Home	1589278579317	1589278579322	OK	 
USER	TrabajadorListaVuelos	2206	END	1589278533525	1589278579328
USER	TrabajadorListaVuelos	2205	END	1589278533497	1589278579328
REQUEST	4045		Login	1589278579328	1589278579329	OK	 
REQUEST	2794		ListMyFlights	1589278579328	1589278579332	OK	 
USER	TrabajadorListaVuelos	4496	START	1589278579332	1589278579332
REQUEST	3295		AirlineLogged	1589278579332	1589278579333	OK	 
REQUEST	4496		Home	1589278579332	1589278579335	OK	 
REQUEST	3295		AirlineLogged Redirect 1	1589278579333	1589278579335	OK	 
USER	TrabajadorListaVuelos	2208	END	1589278533554	1589278579342
USER	TrabajadorListaVuelos	2207	END	1589278533536	1589278579342
USER	TrabajadorListaVuelos	2209	END	1589278533575	1589278579342
REQUEST	3296		AirlineLogged	1589278579342	1589278579343	OK	 
REQUEST	4046		Login	1589278579342	1589278579344	OK	 
REQUEST	3296		AirlineLogged Redirect 1	1589278579343	1589278579345	OK	 
REQUEST	2795		ListMyFlights	1589278579342	1589278579346	OK	 
USER	TrabajadorListaVuelos	2210	END	1589278533599	1589278579353
USER	TrabajadorListaVuelos	4497	START	1589278579353	1589278579353
REQUEST	3297		AirlineLogged	1589278579353	1589278579354	OK	 
REQUEST	4497		Home	1589278579353	1589278579356	OK	 
REQUEST	3297		AirlineLogged Redirect 1	1589278579354	1589278579356	OK	 
USER	TrabajadorListaVuelos	2212	END	1589278533632	1589278579364
USER	TrabajadorListaVuelos	2211	END	1589278533629	1589278579364
REQUEST	4047		Login	1589278579364	1589278579365	OK	 
REQUEST	2796		ListMyFlights	1589278579364	1589278579369	OK	 
USER	TrabajadorListaVuelos	2214	END	1589278533675	1589278579375
USER	TrabajadorListaVuelos	2213	END	1589278533654	1589278579375
USER	TrabajadorListaVuelos	4498	START	1589278579375	1589278579375
REQUEST	4498		Home	1589278579375	1589278579380	OK	 
REQUEST	4048		Login	1589278579386	1589278579388	OK	 
REQUEST	3298		AirlineLogged	1589278579386	1589278579391	OK	 
REQUEST	2797		ListMyFlights	1589278579386	1589278579393	OK	 
REQUEST	3298		AirlineLogged Redirect 1	1589278579391	1589278579395	OK	 
USER	TrabajadorListaVuelos	4499	START	1589278579397	1589278579397
REQUEST	4499		Home	1589278579397	1589278579400	OK	 
REQUEST	3299		AirlineLogged	1589278579408	1589278579408	OK	 
REQUEST	3299		AirlineLogged Redirect 1	1589278579408	1589278579410	OK	 
REQUEST	2798		ListMyFlights	1589278579408	1589278579411	OK	 
USER	TrabajadorListaVuelos	4500	START	1589278579412	1589278579412
REQUEST	4049		Login	1589278579412	1589278579413	OK	 
REQUEST	4500		Home	1589278579412	1589278579414	OK	 
USER	TrabajadorListaVuelos	2215	END	1589278533709	1589278579423
REQUEST	3300		AirlineLogged	1589278579423	1589278579424	OK	 
REQUEST	3300		AirlineLogged Redirect 1	1589278579424	1589278579426	OK	 
REQUEST	2799		ListMyFlights	1589278579423	1589278579426	OK	 
USER	TrabajadorListaVuelos	4501	START	1589278579434	1589278579434
USER	TrabajadorListaVuelos	2217	END	1589278533740	1589278579434
USER	TrabajadorListaVuelos	2216	END	1589278533718	1589278579434
REQUEST	4050		Login	1589278579434	1589278579435	OK	 
REQUEST	4501		Home	1589278579434	1589278579436	OK	 
USER	TrabajadorListaVuelos	2218	END	1589278533756	1589278579445
REQUEST	4051		Login	1589278579445	1589278579446	OK	 
REQUEST	3301		AirlineLogged	1589278579445	1589278579447	OK	 
REQUEST	2800		ListMyFlights	1589278579445	1589278579449	OK	 
REQUEST	3301		AirlineLogged Redirect 1	1589278579447	1589278579450	OK	 
USER	TrabajadorListaVuelos	4502	START	1589278579455	1589278579455
REQUEST	4502		Home	1589278579456	1589278579460	OK	 
REQUEST	2801		ListMyFlights	1589278579456	1589278579460	OK	 
REQUEST	3302		AirlineLogged	1589278579466	1589278579467	OK	 
REQUEST	3302		AirlineLogged Redirect 1	1589278579468	1589278579470	OK	 
USER	TrabajadorListaVuelos	4503	START	1589278579477	1589278579477
REQUEST	4052		Login	1589278579477	1589278579478	OK	 
REQUEST	4503		Home	1589278579478	1589278579479	OK	 
REQUEST	3303		AirlineLogged	1589278579482	1589278579483	OK	 
REQUEST	4053		Login	1589278579483	1589278579483	OK	 
REQUEST	3303		AirlineLogged Redirect 1	1589278579483	1589278579485	OK	 
REQUEST	2802		ListMyFlights	1589278579482	1589278579488	OK	 
USER	TrabajadorListaVuelos	2219	END	1589278533783	1589278579492
USER	TrabajadorListaVuelos	4504	START	1589278579492	1589278579492
REQUEST	4504		Home	1589278579492	1589278579494	OK	 
USER	TrabajadorListaVuelos	2220	END	1589278533795	1589278579503
REQUEST	4054		Login	1589278579503	1589278579504	OK	 
REQUEST	3304		AirlineLogged	1589278579503	1589278579506	OK	 
REQUEST	2803		ListMyFlights	1589278579503	1589278579507	OK	 
REQUEST	3304		AirlineLogged Redirect 1	1589278579506	1589278579508	OK	 
USER	TrabajadorListaVuelos	4505	START	1589278579520	1589278579520
USER	TrabajadorListaVuelos	2221	END	1589278533818	1589278579522
REQUEST	4505		Home	1589278579520	1589278579523	OK	 
REQUEST	3305		AirlineLogged	1589278579522	1589278579524	OK	 
REQUEST	4055		Login	1589278579522	1589278579525	OK	 
REQUEST	3305		AirlineLogged Redirect 1	1589278579524	1589278579526	OK	 
REQUEST	2804		ListMyFlights	1589278579522	1589278579526	OK	 
USER	TrabajadorListaVuelos	2222	END	1589278533842	1589278579534
USER	TrabajadorListaVuelos	2224	END	1589278533881	1589278579534
USER	TrabajadorListaVuelos	4506	START	1589278579534	1589278579534
REQUEST	4506		Home	1589278579534	1589278579536	OK	 
REQUEST	3306		AirlineLogged	1589278579544	1589278579546	OK	 
REQUEST	3306		AirlineLogged Redirect 1	1589278579546	1589278579547	OK	 
REQUEST	2805		ListMyFlights	1589278579544	1589278579547	OK	 
USER	TrabajadorListaVuelos	2223	END	1589278533858	1589278579555
USER	TrabajadorListaVuelos	4507	START	1589278579555	1589278579555
REQUEST	4056		Login	1589278579555	1589278579557	OK	 
REQUEST	4507		Home	1589278579556	1589278579562	OK	 
USER	TrabajadorListaVuelos	2226	END	1589278533919	1589278579567
REQUEST	4057		Login	1589278579567	1589278579567	OK	 
REQUEST	3307		AirlineLogged	1589278579567	1589278579569	OK	 
REQUEST	3307		AirlineLogged Redirect 1	1589278579569	1589278579571	OK	 
USER	TrabajadorListaVuelos	2227	END	1589278533938	1589278579577
USER	TrabajadorListaVuelos	2225	END	1589278533909	1589278579577
USER	TrabajadorListaVuelos	4508	START	1589278579577	1589278579577
REQUEST	4508		Home	1589278579578	1589278579582	OK	 
REQUEST	2806		ListMyFlights	1589278579577	1589278579582	OK	 
USER	TrabajadorListaVuelos	2228	END	1589278533962	1589278579588
REQUEST	4058		Login	1589278579588	1589278579589	OK	 
REQUEST	3308		AirlineLogged	1589278579588	1589278579591	OK	 
USER	TrabajadorListaVuelos	2229	END	1589278533973	1589278579592
USER	TrabajadorListaVuelos	4509	START	1589278579592	1589278579592
REQUEST	3308		AirlineLogged Redirect 1	1589278579591	1589278579593	OK	 
REQUEST	3309		AirlineLogged	1589278579592	1589278579594	OK	 
REQUEST	4509		Home	1589278579593	1589278579595	OK	 
REQUEST	3309		AirlineLogged Redirect 1	1589278579594	1589278579596	OK	 
REQUEST	2807		ListMyFlights	1589278579592	1589278579596	OK	 
REQUEST	2808		ListMyFlights	1589278579603	1589278579606	OK	 
USER	TrabajadorListaVuelos	2230	END	1589278533993	1589278579614
USER	TrabajadorListaVuelos	4510	START	1589278579614	1589278579614
REQUEST	4059		Login	1589278579614	1589278579616	OK	 
REQUEST	4510		Home	1589278579615	1589278579619	OK	 
REQUEST	2809		ListMyFlights	1589278579614	1589278579619	OK	 
USER	TrabajadorListaVuelos	2231	END	1589278534014	1589278579625
REQUEST	3310		AirlineLogged	1589278579625	1589278579626	OK	 
REQUEST	4060		Login	1589278579625	1589278579626	OK	 
REQUEST	3310		AirlineLogged Redirect 1	1589278579626	1589278579628	OK	 
USER	TrabajadorListaVuelos	2232	END	1589278534036	1589278579635
USER	TrabajadorListaVuelos	4511	START	1589278579635	1589278579635
REQUEST	4511		Home	1589278579635	1589278579638	OK	 
REQUEST	3311		AirlineLogged	1589278579646	1589278579647	OK	 
REQUEST	4061		Login	1589278579646	1589278579647	OK	 
REQUEST	3311		AirlineLogged Redirect 1	1589278579647	1589278579649	OK	 
REQUEST	2810		ListMyFlights	1589278579646	1589278579649	OK	 
USER	TrabajadorListaVuelos	4512	START	1589278579657	1589278579657
REQUEST	4512		Home	1589278579657	1589278579659	OK	 
REQUEST	4062		Login	1589278579668	1589278579670	OK	 
REQUEST	3312		AirlineLogged	1589278579668	1589278579671	OK	 
REQUEST	2811		ListMyFlights	1589278579668	1589278579672	OK	 
USER	TrabajadorListaVuelos	2233	END	1589278534065	1589278579672
USER	TrabajadorListaVuelos	4513	START	1589278579672	1589278579672
REQUEST	3312		AirlineLogged Redirect 1	1589278579671	1589278579673	OK	 
REQUEST	3313		AirlineLogged	1589278579672	1589278579674	OK	 
REQUEST	4513		Home	1589278579673	1589278579675	OK	 
REQUEST	3313		AirlineLogged Redirect 1	1589278579674	1589278579676	OK	 
REQUEST	2812		ListMyFlights	1589278579672	1589278579677	OK	 
USER	TrabajadorListaVuelos	2234	END	1589278534077	1589278579682
REQUEST	4063		Login	1589278579682	1589278579683	OK	 
USER	TrabajadorListaVuelos	4514	START	1589278579693	1589278579693
REQUEST	4514		Home	1589278579693	1589278579695	OK	 
USER	TrabajadorListaVuelos	2237	END	1589278534145	1589278579703
USER	TrabajadorListaVuelos	2236	END	1589278534120	1589278579703
USER	TrabajadorListaVuelos	2235	END	1589278534092	1589278579703
REQUEST	4064		Login	1589278579703	1589278579704	OK	 
REQUEST	3314		AirlineLogged	1589278579703	1589278579705	OK	 
REQUEST	2813		ListMyFlights	1589278579703	1589278579707	OK	 
REQUEST	3314		AirlineLogged Redirect 1	1589278579705	1589278579708	OK	 
USER	TrabajadorListaVuelos	4515	START	1589278579714	1589278579714
REQUEST	2814		ListMyFlights	1589278579714	1589278579719	OK	 
REQUEST	4515		Home	1589278579715	1589278579718	OK	 
REQUEST	3315		AirlineLogged	1589278579725	1589278579726	OK	 
REQUEST	4065		Login	1589278579725	1589278579726	OK	 
REQUEST	3315		AirlineLogged Redirect 1	1589278579726	1589278579727	OK	 
USER	TrabajadorListaVuelos	4516	START	1589278579736	1589278579736
REQUEST	4066		Login	1589278579736	1589278579737	OK	 
REQUEST	4516		Home	1589278579736	1589278579738	OK	 
REQUEST	3316		AirlineLogged	1589278579746	1589278579749	OK	 
REQUEST	3316		AirlineLogged Redirect 1	1589278579749	1589278579751	OK	 
REQUEST	2815		ListMyFlights	1589278579746	1589278579751	OK	 
USER	TrabajadorListaVuelos	4517	START	1589278579757	1589278579757
REQUEST	4517		Home	1589278579757	1589278579760	OK	 
REQUEST	3317		AirlineLogged	1589278579768	1589278579772	OK	 
REQUEST	4067		Login	1589278579768	1589278579772	OK	 
USER	TrabajadorListaVuelos	4518	START	1589278579772	1589278579772
REQUEST	2816		ListMyFlights	1589278579768	1589278579774	OK	 
REQUEST	3317		AirlineLogged Redirect 1	1589278579772	1589278579774	OK	 
REQUEST	4518		Home	1589278579772	1589278579775	OK	 
REQUEST	4068		Login	1589278579782	1589278579784	OK	 
REQUEST	3318		AirlineLogged	1589278579782	1589278579786	OK	 
REQUEST	3319		AirlineLogged	1589278579782	1589278579786	OK	 
REQUEST	2817		ListMyFlights	1589278579782	1589278579787	OK	 
REQUEST	3318		AirlineLogged Redirect 1	1589278579787	1589278579790	OK	 
REQUEST	3319		AirlineLogged Redirect 1	1589278579787	1589278579790	OK	 
USER	TrabajadorListaVuelos	4519	START	1589278579793	1589278579793
REQUEST	4519		Home	1589278579793	1589278579795	OK	 
REQUEST	4069		Login	1589278579803	1589278579804	OK	 
USER	TrabajadorListaVuelos	2240	END	1589278534198	1589278579814
USER	TrabajadorListaVuelos	2238	END	1589278534156	1589278579814
USER	TrabajadorListaVuelos	2239	END	1589278534179	1589278579814
USER	TrabajadorListaVuelos	4520	START	1589278579814	1589278579814
REQUEST	4070		Login	1589278579814	1589278579816	OK	 
REQUEST	4520		Home	1589278579815	1589278579818	OK	 
REQUEST	2818		ListMyFlights	1589278579814	1589278579818	OK	 
USER	TrabajadorListaVuelos	2242	END	1589278534254	1589278579825
USER	TrabajadorListaVuelos	2241	END	1589278534213	1589278579825
REQUEST	3320		AirlineLogged	1589278579825	1589278579826	OK	 
REQUEST	3320		AirlineLogged Redirect 1	1589278579826	1589278579827	OK	 
USER	TrabajadorListaVuelos	4521	START	1589278579836	1589278579836
REQUEST	4521		Home	1589278579836	1589278579839	OK	 
REQUEST	2819		ListMyFlights	1589278579836	1589278579839	OK	 
USER	TrabajadorListaVuelos	2243	END	1589278534266	1589278579846
REQUEST	4071		Login	1589278579846	1589278579847	OK	 
REQUEST	3321		AirlineLogged	1589278579846	1589278579849	OK	 
REQUEST	2820		ListMyFlights	1589278579846	1589278579851	OK	 
REQUEST	3321		AirlineLogged Redirect 1	1589278579849	1589278579852	OK	 
USER	TrabajadorListaVuelos	2244	END	1589278534273	1589278579857
USER	TrabajadorListaVuelos	4522	START	1589278579857	1589278579857
REQUEST	4522		Home	1589278579857	1589278579862	OK	 
USER	TrabajadorListaVuelos	2245	END	1589278534296	1589278579868
REQUEST	4072		Login	1589278579868	1589278579868	OK	 
REQUEST	3322		AirlineLogged	1589278579868	1589278579869	OK	 
REQUEST	3322		AirlineLogged Redirect 1	1589278579869	1589278579871	OK	 
REQUEST	2821		ListMyFlights	1589278579868	1589278579871	OK	 
USER	TrabajadorListaVuelos	4523	START	1589278579872	1589278579872
REQUEST	3323		AirlineLogged	1589278579872	1589278579873	OK	 
REQUEST	4523		Home	1589278579872	1589278579874	OK	 
REQUEST	3323		AirlineLogged Redirect 1	1589278579873	1589278579875	OK	 
USER	TrabajadorListaVuelos	2247	END	1589278534334	1589278579883
USER	TrabajadorListaVuelos	2246	END	1589278534323	1589278579883
REQUEST	4073		Login	1589278579883	1589278579884	OK	 
USER	TrabajadorListaVuelos	2250	END	1589278534395	1589278579893
USER	TrabajadorListaVuelos	2249	END	1589278534373	1589278579893
USER	TrabajadorListaVuelos	2248	END	1589278534354	1589278579893
USER	TrabajadorListaVuelos	2251	END	1589278534415	1589278579893
USER	TrabajadorListaVuelos	4524	START	1589278579893	1589278579893
REQUEST	4524		Home	1589278579893	1589278579895	OK	 
REQUEST	2822		ListMyFlights	1589278579893	1589278579897	OK	 
USER	TrabajadorListaVuelos	2252	END	1589278534435	1589278579904
REQUEST	4074		Login	1589278579904	1589278579905	OK	 
REQUEST	3324		AirlineLogged	1589278579904	1589278579906	OK	 
REQUEST	3324		AirlineLogged Redirect 1	1589278579906	1589278579908	OK	 
REQUEST	2823		ListMyFlights	1589278579904	1589278579909	OK	 
USER	TrabajadorListaVuelos	4525	START	1589278579915	1589278579915
REQUEST	4525		Home	1589278579915	1589278579918	OK	 
USER	TrabajadorListaVuelos	2253	END	1589278534496	1589278579926
USER	TrabajadorListaVuelos	2254	END	1589278534497	1589278579926
REQUEST	4075		Login	1589278579926	1589278579927	OK	 
REQUEST	3325		AirlineLogged	1589278579926	1589278579928	OK	 
REQUEST	2824		ListMyFlights	1589278579926	1589278579929	OK	 
REQUEST	3325		AirlineLogged Redirect 1	1589278579928	1589278579929	OK	 
USER	TrabajadorListaVuelos	2256	END	1589278534535	1589278579937
USER	TrabajadorListaVuelos	2255	END	1589278534517	1589278579937
USER	TrabajadorListaVuelos	4526	START	1589278579937	1589278579937
REQUEST	3326		AirlineLogged	1589278579937	1589278579939	OK	 
REQUEST	4526		Home	1589278579938	1589278579940	OK	 
REQUEST	2825		ListMyFlights	1589278579937	1589278579940	OK	 
REQUEST	3326		AirlineLogged Redirect 1	1589278579939	1589278579940	OK	 
REQUEST	4076		Login	1589278579948	1589278579948	OK	 
USER	TrabajadorListaVuelos	4527	START	1589278579952	1589278579952
REQUEST	3327		AirlineLogged	1589278579952	1589278579953	OK	 
REQUEST	4527		Home	1589278579952	1589278579955	OK	 
REQUEST	3327		AirlineLogged Redirect 1	1589278579954	1589278579956	OK	 
USER	TrabajadorListaVuelos	2260	END	1589278534616	1589278579962
USER	TrabajadorListaVuelos	2258	END	1589278534575	1589278579962
USER	TrabajadorListaVuelos	2257	END	1589278534570	1589278579962
USER	TrabajadorListaVuelos	2259	END	1589278534598	1589278579962
REQUEST	4077		Login	1589278579962	1589278579964	OK	 
USER	TrabajadorListaVuelos	4528	START	1589278579973	1589278579973
REQUEST	2826		ListMyFlights	1589278579973	1589278579979	OK	 
REQUEST	4528		Home	1589278579973	1589278579979	OK	 
REQUEST	4078		Login	1589278579984	1589278579985	OK	 
REQUEST	2827		ListMyFlights	1589278579984	1589278579988	OK	 
USER	TrabajadorListaVuelos	4529	START	1589278579994	1589278579994
REQUEST	3329		AirlineLogged	1589278579994	1589278579995	OK	 
REQUEST	3328		AirlineLogged	1589278579994	1589278579996	OK	 
REQUEST	4529		Home	1589278579995	1589278579997	OK	 
REQUEST	3329		AirlineLogged Redirect 1	1589278579995	1589278579997	OK	 
REQUEST	3328		AirlineLogged Redirect 1	1589278579996	1589278579997	OK	 
USER	TrabajadorListaVuelos	2266	END	1589278534740	1589278580005
USER	TrabajadorListaVuelos	2264	END	1589278534699	1589278580005
USER	TrabajadorListaVuelos	2262	END	1589278534697	1589278580005
USER	TrabajadorListaVuelos	2265	END	1589278534734	1589278580005
USER	TrabajadorListaVuelos	2263	END	1589278534699	1589278580005
REQUEST	4079		Login	1589278580005	1589278580006	OK	 
REQUEST	2828		ListMyFlights	1589278580005	1589278580010	OK	 
USER	TrabajadorListaVuelos	2261	END	1589278534696	1589278580015
USER	TrabajadorListaVuelos	4530	START	1589278580015	1589278580015
REQUEST	4080		Login	1589278580015	1589278580016	OK	 
REQUEST	4530		Home	1589278580015	1589278580019	OK	 
USER	TrabajadorListaVuelos	2267	END	1589278534787	1589278580026
REQUEST	3330		AirlineLogged	1589278580026	1589278580030	OK	 
REQUEST	2829		ListMyFlights	1589278580026	1589278580032	OK	 
REQUEST	3330		AirlineLogged Redirect 1	1589278580030	1589278580033	OK	 
USER	TrabajadorListaVuelos	4531	START	1589278580036	1589278580036
REQUEST	4531		Home	1589278580036	1589278580039	OK	 
USER	TrabajadorListaVuelos	2268	END	1589278534788	1589278580047
USER	TrabajadorListaVuelos	2269	END	1589278534808	1589278580047
REQUEST	4081		Login	1589278580047	1589278580048	OK	 
REQUEST	3331		AirlineLogged	1589278580047	1589278580049	OK	 
REQUEST	3331		AirlineLogged Redirect 1	1589278580049	1589278580050	OK	 
USER	TrabajadorListaVuelos	4532	START	1589278580052	1589278580052
REQUEST	4532		Home	1589278580053	1589278580056	OK	 
REQUEST	2830		ListMyFlights	1589278580052	1589278580056	OK	 
REQUEST	4082		Login	1589278580063	1589278580065	OK	 
REQUEST	3332		AirlineLogged	1589278580063	1589278580066	OK	 
REQUEST	2831		ListMyFlights	1589278580063	1589278580068	OK	 
REQUEST	3332		AirlineLogged Redirect 1	1589278580067	1589278580069	OK	 
USER	TrabajadorListaVuelos	4533	START	1589278580074	1589278580074
REQUEST	3333		AirlineLogged	1589278580074	1589278580076	OK	 
REQUEST	4533		Home	1589278580074	1589278580080	OK	 
REQUEST	3333		AirlineLogged Redirect 1	1589278580076	1589278580080	OK	 
REQUEST	4083		Login	1589278580085	1589278580086	OK	 
REQUEST	2832		ListMyFlights	1589278580085	1589278580090	OK	 
USER	TrabajadorListaVuelos	2272	END	1589278534856	1589278580096
USER	TrabajadorListaVuelos	2275	END	1589278534913	1589278580096
USER	TrabajadorListaVuelos	2271	END	1589278534844	1589278580096
USER	TrabajadorListaVuelos	2274	END	1589278534893	1589278580096
USER	TrabajadorListaVuelos	2273	END	1589278534872	1589278580096
USER	TrabajadorListaVuelos	2270	END	1589278534843	1589278580096
USER	TrabajadorListaVuelos	2276	END	1589278534937	1589278580096
USER	TrabajadorListaVuelos	2277	END	1589278534952	1589278580097
USER	TrabajadorListaVuelos	4534	START	1589278580096	1589278580096
REQUEST	4534		Home	1589278580097	1589278580099	OK	 
REQUEST	4084		Login	1589278580107	1589278580109	OK	 
REQUEST	3335		AirlineLogged	1589278580107	1589278580112	OK	 
REQUEST	3334		AirlineLogged	1589278580107	1589278580112	OK	 
REQUEST	2833		ListMyFlights	1589278580107	1589278580113	OK	 
REQUEST	3335		AirlineLogged Redirect 1	1589278580112	1589278580115	OK	 
REQUEST	3334		AirlineLogged Redirect 1	1589278580112	1589278580115	OK	 
USER	TrabajadorListaVuelos	4535	START	1589278580118	1589278580118
REQUEST	4535		Home	1589278580118	1589278580124	OK	 
USER	TrabajadorListaVuelos	2278	END	1589278534982	1589278580133
USER	TrabajadorListaVuelos	2279	END	1589278534996	1589278580133
USER	TrabajadorListaVuelos	2280	END	1589278535017	1589278580133
USER	TrabajadorListaVuelos	4536	START	1589278580133	1589278580133
REQUEST	4085		Login	1589278580133	1589278580134	OK	 
REQUEST	4536		Home	1589278580134	1589278580137	OK	 
REQUEST	2834		ListMyFlights	1589278580133	1589278580138	OK	 
USER	TrabajadorListaVuelos	2281	END	1589278535032	1589278580144
REQUEST	3336		AirlineLogged	1589278580144	1589278580144	OK	 
REQUEST	4086		Login	1589278580144	1589278580144	OK	 
REQUEST	3336		AirlineLogged Redirect 1	1589278580144	1589278580146	OK	 
USER	TrabajadorListaVuelos	4537	START	1589278580155	1589278580155
REQUEST	4537		Home	1589278580155	1589278580157	OK	 
REQUEST	4087		Login	1589278580165	1589278580166	OK	 
REQUEST	3337		AirlineLogged	1589278580165	1589278580168	OK	 
REQUEST	2835		ListMyFlights	1589278580165	1589278580169	OK	 
REQUEST	3337		AirlineLogged Redirect 1	1589278580168	1589278580170	OK	 
REQUEST	2836		ListMyFlights	1589278580165	1589278580172	OK	 
USER	TrabajadorListaVuelos	4538	START	1589278580176	1589278580176
REQUEST	4538		Home	1589278580177	1589278580179	OK	 
REQUEST	4088		Login	1589278580187	1589278580188	OK	 
REQUEST	3338		AirlineLogged	1589278580187	1589278580190	OK	 
REQUEST	2837		ListMyFlights	1589278580187	1589278580191	OK	 
REQUEST	3338		AirlineLogged Redirect 1	1589278580190	1589278580192	OK	 
USER	TrabajadorListaVuelos	2282	END	1589278535063	1589278580198
USER	TrabajadorListaVuelos	2285	END	1589278535114	1589278580198
USER	TrabajadorListaVuelos	2284	END	1589278535095	1589278580198
USER	TrabajadorListaVuelos	4539	START	1589278580198	1589278580198
REQUEST	4539		Home	1589278580199	1589278580200	OK	 
REQUEST	3339		AirlineLogged	1589278580202	1589278580203	OK	 
REQUEST	3339		AirlineLogged Redirect 1	1589278580203	1589278580204	OK	 
USER	TrabajadorListaVuelos	4540	START	1589278580213	1589278580213
REQUEST	4540		Home	1589278580213	1589278580216	OK	 
REQUEST	2838		ListMyFlights	1589278580213	1589278580216	OK	 
USER	TrabajadorListaVuelos	2283	END	1589278535094	1589278580224
USER	TrabajadorListaVuelos	2287	END	1589278535159	1589278580224
USER	TrabajadorListaVuelos	2286	END	1589278535135	1589278580224
USER	TrabajadorListaVuelos	2288	END	1589278535173	1589278580224
REQUEST	4089		Login	1589278580224	1589278580225	OK	 
REQUEST	3340		AirlineLogged	1589278580224	1589278580226	OK	 
REQUEST	4090		Login	1589278580224	1589278580225	OK	 
REQUEST	3340		AirlineLogged Redirect 1	1589278580226	1589278580227	OK	 
REQUEST	2839		ListMyFlights	1589278580224	1589278580228	OK	 
USER	TrabajadorListaVuelos	2291	END	1589278535237	1589278580235
USER	TrabajadorListaVuelos	2289	END	1589278535206	1589278580235
USER	TrabajadorListaVuelos	4541	START	1589278580235	1589278580235
REQUEST	4541		Home	1589278580236	1589278580238	OK	 
REQUEST	4091		Login	1589278580246	1589278580247	OK	 
REQUEST	3341		AirlineLogged	1589278580246	1589278580249	OK	 
REQUEST	2840		ListMyFlights	1589278580246	1589278580250	OK	 
REQUEST	3341		AirlineLogged Redirect 1	1589278580250	1589278580251	OK	 
USER	TrabajadorListaVuelos	2294	END	1589278535299	1589278580257
USER	TrabajadorListaVuelos	2293	END	1589278535272	1589278580257
USER	TrabajadorListaVuelos	2292	END	1589278535262	1589278580257
